1,280,1,Mar 31,LAD,,SFG,W5-0,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,2,.56,-0.069,-1.71,LF
2,281,2,Apr 1,LAD,,SFG,W3-2,CG,5,5,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.333,.333,.444,.778,3,1.45,-0.025,-0.03,RF LF
3,282,3,Apr 2,LAD,,SFG,L1-2,CG,4,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,.250,.308,.333,.641,3,1.55,-0.050,-0.32,LF
4,283,4,Apr 4,LAD,@,SDP,W7-1,CG,5,3,1,1,0,0,0,2,1,0,1,0,0,1,0,0,0,0,.267,.333,.333,.667,5,.80,0.013,0.32,LF
5,284,5,Apr 5,LAD,@,SDP,L1-4,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.222,.286,.278,.563,5,.63,-0.049,-0.58,RF
6,285,6,Apr 6,LAD,@,SDP,W3-2,CG,4,4,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,.273,.320,.455,.775,5,1.93,0.132,1.13,RF LF
7,286,7,Apr 7,LAD,@,ARI,L3-9,CG,4,4,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.308,.345,.500,.845,5,.88,-0.005,0.18,RF
8,287,8,Apr 8,LAD,@,ARI,L5-10,CG,5,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,.276,.324,.448,.772,3,.77,-0.046,-0.39,LF
9,288,9,Apr 9,LAD,@,ARI,L3-4,CG,4,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,.281,.316,.469,.785,3,1.47,-0.038,-0.28,RF LF
10,289,10,Apr 11,LAD,,SDP,L5-7,CG,5,4,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,.278,.302,.444,.747,3,1.52,0.035,-0.23,RF
11,290,11,Apr 12,LAD,,SDP,W11-1,CG,5,5,3,3,1,0,1,2,0,0,1,0,0,0,0,0,0,0,.317,.333,.561,.894,3,.31,0.098,1.66,RF LF
12,291,12,Apr 13,LAD,,SDP,L0-1,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.289,.308,.511,.819,3,2.00,-0.203,-1.12,RF
13,292,13,Apr 14,LAD,,PIT,L4-6,CG,5,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.286,.316,.490,.806,2,1.11,-0.066,-0.49,LF
14,293,14,Apr 15,LAD,,PIT,W11-2,CG,4,3,2,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,.308,.344,.519,.863,3,.69,0.125,2.13,LF
15,294,16.1,Apr 18,LAD,@,ATL,L1-6,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.286,.323,.482,.805,3,1.23,-0.130,-1.42,LF
16,295,17,Apr 19,LAD,@,ATL,L1-4,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.283,.319,.467,.786,2,1.11,-0.041,-0.44,LF
17,296,18,Apr 20,LAD,@,ATL,L1-6,CG,4,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.290,.342,.468,.810,5,1.44,0.068,0.49,RF
18,297,19,Apr 21,LAD,@,CIN,W9-3,CG,5,4,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.318,.372,.485,.857,5,.38,0.041,1.34,LF
19,298,20,Apr 22,LAD,@,CIN,L1-8,CG,4,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,.324,.390,.500,.890,5,.50,0.026,0.95,RF
20,299,21,Apr 23,LAD,,ARI,W8-3,CG,5,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.333,.402,.500,.902,3,.51,0.005,-0.33,LF
21,300,22,Apr 24,LAD,,ARI,L4-6,CG,4,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,.324,.396,.486,.882,7,1.80,0.043,0.20,LF
22,301,23,Apr 25,LAD,,COL,W8-7,CG(13,6,4,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,.321,.402,.487,.889,7,1.58,-0.049,-0.11,RF
23,302,25.1,Apr 27,LAD,,COL,W3-2,GS-8,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.305,.386,.463,.850,2,1.05,-0.103,-1.06,LF
24,303,26,Apr 29,LAD,@,FLA,W7-6,CG,5,3,3,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,.318,.406,.471,.876,2,1.25,0.068,0.92,LF
25,304,27,Apr 30,LAD,@,FLA,W13-1,GS-9,5,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.315,.400,.461,.861,2,.80,-0.062,-0.46,LF
26,305,28,May 1,LAD,@,FLA,W5-3,GS-9,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.309,.391,.447,.838,6,1.51,0.029,0.03,RF
