1,127,1,Apr 2,LAD,@,MIL,L1-7,GS-5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,7,.30,-0.016,-0.22,RF
2,128,3.1,Apr 4,LAD,@,MIL,W5-4,GS-6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,7,1.51,-0.121,-1.35,RF
3,129,5.1,Apr 7,LAD,@,SFG,W4-1,CG,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.125,.222,.250,.472,7,.95,0.090,0.69,RF
4,130,7.1,Apr 9,LAD,,COL,L3-6,4-GF,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.182,.250,.273,.523,6,.75,-0.022,0.05,RF
5,131,8,Apr 10,LAD,,COL,W2-1,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.143,.200,.214,.414,7,1.27,-0.099,-1.02,RF
6,132,9,Apr 11,LAD,,COL,W3-0,GS-7,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.118,.167,.176,.343,7,.91,-0.143,-1.84,RF
7,133,10,Apr 13,LAD,,SDP,W9-1,7-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.111,.158,.167,.325,5,.00,0.000,-0.11,RF
8,134,11,Apr 14,LAD,,SDP,L2-7,GS-8,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.143,.182,.190,.372,7,.25,0.000,-0.21,RF
9,135,12,Apr 15,LAD,,SDP,W9-3,CG,5,5,2,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0,.231,.259,.423,.682,7,.64,0.087,2.91,RF
10,136,13,Apr 16,LAD,@,ARI,W5-1,CG,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.276,.300,.448,.748,7,.43,0.061,0.55,RF
11,137,14,Apr 17,LAD,@,ARI,W6-4,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.242,.265,.394,.659,7,1.00,-0.062,-0.73,RF
12,138,15,Apr 18,LAD,@,COL,L2-7,CG,4,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,.250,.289,.444,.734,5,.58,0.095,0.76,RF
13,139,16,Apr 19,LAD,@,COL,W8-1,CG,4,3,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,.282,.333,.462,.795,7,.74,0.102,1.02,RF
14,140,17,Apr 20,LAD,,PIT,W10-2,CG,4,3,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,.286,.326,.524,.850,7,.51,-0.009,0.14,RF
15,141,18,Apr 21,LAD,,PIT,W7-3,CG(10,4,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,.273,.320,.500,.820,7,2.17,0.076,-0.06,RF
16,142,19,Apr 22,LAD,,PIT,L5-7,7-GF,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,.261,.308,.478,.786,9,1.19,0.082,0.22,RF
17,143,20,Apr 24,LAD,,SFG,L3-5,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.240,.286,.440,.726,7,1.83,-0.173,-1.19,RF
18,144,21,Apr 25,LAD,,SFG,L4-6,GS-8,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.226,.271,.415,.686,7,1.51,-0.132,-1.15,RF
19,145,22,Apr 26,LAD,,SFG,L4-5,CG,4,4,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,1,.246,.286,.491,.777,8,1.39,0.074,0.48,RF
20,146,23,Apr 27,LAD,@,SDP,W6-5,CG,5,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.242,.279,.468,.747,7,1.07,-0.033,-0.34,RF
21,147,24,Apr 28,LAD,@,SDP,L2-3,CG,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.246,.282,.462,.743,7,1.07,-0.027,-0.07,RF
