1,855,1,Apr 5,LAD,@,SDP,W5-3,CG,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.000,.250,.000,.250,4,1.07,-0.094,-1.22,RF
2,856,2,Apr 6,LAD,@,SDP,W6-0,CG,4,4,0,2,1,1,0,4,0,0,2,0,0,0,0,0,0,0,.286,.375,.714,1.089,5,.69,0.241,3.30,RF
3,857,3,Apr 7,LAD,@,SDP,W6-5,CG(11,5,4,0,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,.273,.385,.636,1.021,4,1.27,0.089,1.38,RF
4,858,4,Apr 8,LAD,@,SDP,L4-8,CG,4,4,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,.267,.353,.733,1.086,5,.63,-0.016,1.78,RF
5,859,5,Apr 10,LAD,,PIT,W2-1,CG,4,4,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.316,.381,.842,1.223,4,.68,0.340,1.13,RF
6,860,6,Apr 11,LAD,,PIT,W4-1,CG,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.348,.400,.783,1.183,5,1.47,0.057,0.51,RF
7,861,7,Apr 12,LAD,,PIT,W3-2,CG,4,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.308,.379,.692,1.072,4,.82,-0.036,-0.64,RF
8,862,8,Apr 13,LAD,,SDP,W9-8,CG,5,3,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,.310,.412,.655,1.067,5,1.85,0.445,2.74,RF
9,863,9,Apr 14,LAD,,SDP,W6-1,CG,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.303,.395,.697,1.092,4,.19,0.090,0.48,RF
10,864,10,Apr 15,LAD,,SDP,W5-4,CG,5,5,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,.289,.372,.658,1.030,4,1.40,-0.064,-0.44,RF
11,865,11,Apr 17,LAD,@,MIL,L4-5,CG,4,4,2,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,.310,.383,.738,1.121,4,1.38,0.590,2.03,RF
12,866,12,Apr 18,LAD,@,MIL,L2-3,CG(10,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.283,.353,.674,1.027,4,1.40,-0.186,-1.41,RF
13,867,13,Apr 19,LAD,@,MIL,W4-3,CG,4,4,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,.300,.364,.680,1.044,5,1.07,0.115,1.02,RF
14,868,14,Apr 20,LAD,@,HOU,W3-1,CG,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.296,.356,.648,1.004,5,.77,-0.007,-0.15,RF
15,869,15,Apr 21,LAD,@,HOU,W5-1,CG,4,4,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,.293,.349,.621,.970,4,.57,0.005,1.25,RF
