1,421,1,Apr 6,LAD,@,SDP,W4-1,CG,4,4,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.500,.500,.500,1.000,4,.98,0.049,0.49,RF
2,422,2,Apr 7,LAD,@,SDP,L2-4,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.250,.250,.500,4,1.38,-0.152,-1.18,RF
3,423,3,Apr 8,LAD,@,SDP,W5-2,CG,5,2,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,.200,.385,.200,.585,4,.59,-0.026,-0.09,RF
4,424,4,Apr 9,LAD,@,SDP,L3-4,CG,5,2,1,2,0,0,0,1,2,0,0,1,0,0,0,0,0,0,.333,.556,.333,.889,4,2.21,0.260,2.17,RF
5,425,5,Apr 10,LAD,@,ARI,L4-9,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.250,.455,.250,.705,4,1.20,-0.128,-1.42,RF
6,426,6,Apr 11,LAD,@,ARI,W11-2,CG,5,5,1,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,.238,.407,.286,.693,6,.38,0.011,0.90,RF
7,427,7,Apr 12,LAD,@,ARI,W3-1,CG,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.208,.387,.250,.637,6,1.07,-0.048,-0.56,RF
8,428,8,Apr 13,LAD,,SFG,W11-1,CG,5,4,2,2,0,0,2,4,1,1,1,0,0,0,0,0,0,0,.250,.417,.500,.917,6,.32,0.119,2.96,RF
9,429,9,Apr 15,LAD,,SFG,W5-4,CG,5,4,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,.281,.439,.500,.939,4,1.46,0.080,0.84,RF
10,430,10,Apr 16,LAD,,SFG,W7-2,CG,4,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,.265,.444,.471,.915,6,.71,0.068,0.26,RF
11,431,11,Apr 17,LAD,,COL,W4-3,CG,4,4,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,.263,.429,.474,.902,5,1.83,0.137,-0.16,RF
12,432,12,Apr 18,LAD,,COL,W9-5,CG,5,5,2,2,0,0,2,4,0,0,1,0,0,0,0,1,0,0,.279,.426,.605,1.031,2,.75,0.115,2.48,RF
13,433,13,Apr 19,LAD,,COL,W14-2,CG,5,4,0,2,1,0,0,3,0,0,0,0,0,1,0,0,0,0,.298,.424,.617,1.041,4,.36,0.071,1.22,RF
14,434,14,Apr 21,LAD,@,HOU,L5-8,CG,5,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,.286,.438,.592,1.029,4,1.16,0.048,-0.22,RF
15,435,15,Apr 22,LAD,@,HOU,L5-6,CG,4,4,2,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,.321,.456,.679,1.135,4,1.40,0.209,1.00,RF
16,436,16,Apr 23,LAD,@,HOU,W2-0,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.298,.431,.632,1.062,4,1.22,-0.096,-1.16,RF
17,437,17,Apr 24,LAD,@,COL,W6-5,CG,5,4,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,.311,.442,.639,1.081,4,1.47,0.177,1.43,RF
18,438,18,Apr 25,LAD,@,COL,W6-5,CG,5,4,2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,.308,.439,.615,1.054,4,.83,0.044,0.30,RF
19,439,19,Apr 26,LAD,@,COL,L4-10,CG,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.314,.437,.600,1.037,3,.44,-0.033,-0.45,RF
20,440,20,Apr 27,LAD,@,SFG,L4-5,CG,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,.301,.429,.575,1.004,5,.85,-0.102,-1.13,RF
21,441,21,Apr 28,LAD,@,SFG,W5-3,CG,5,4,3,2,1,0,0,1,1,1,0,0,0,0,1,0,0,0,.312,.438,.584,1.022,5,2.12,0.289,1.78,RF
22,442,22,Apr 29,LAD,@,SFG,L4-9,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,.296,.420,.556,.976,4,.87,-0.103,-1.91,RF
23,443,23,Apr 30,LAD,,SDP,W8-5,CG,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,.306,.423,.553,.976,4,1.07,0.000,-0.44,RF
24,444,24,May 1,LAD,,SDP,W1-0,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.302,.419,.547,.966,8,1.37,-0.034,-0.15,PH RF
25,445,25,May 2,LAD,,SDP,W2-1,CG(10,5,5,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,.308,.418,.538,.957,4,1.62,0.017,0.59,RF
26,446,26,May 3,LAD,,SDP,W7-3,CG,4,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,.309,.421,.543,.964,3,.57,0.078,0.66,RF
27,447,27,May 4,LAD,,ARI,W7-2,CG,5,4,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,.316,.429,.571,1.000,4,.41,0.088,1.07,RF
28,448,28,May 5,LAD,,ARI,W3-1,CG,4,3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.327,.439,.574,1.013,4,.65,0.127,1.42,RF
