1,1,27.26,May 2,LAD,@,ARI,L8-10,CG,5,4,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,.250,.400,.500,.900,6,.71,0.084,-0.73,LF
2,2,28,May 3,LAD,,SDP,L5-11,CG,4,3,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,.286,.444,.857,1.302,7,.64,-0.041,0.62,LF
3,3,29,May 4,LAD,,SDP,L0-3,CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.200,.333,.600,.933,6,1.03,-0.083,-0.68,LF
4,4,31.1,May 6,LAD,,MIL,W5-4,8-9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.182,.308,.545,.853,9,1.14,-0.055,-0.96,PH
5,5,32,May 7,LAD,,MIL,W10-2,CG,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.200,.294,.467,.761,7,.30,-0.011,0.29,LF
6,6,33,May 9,LAD,,HOU,W12-7,8-GF,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,.200,.294,.467,.761,9,,0.000,0.00,PR LF
7,7,34,May 10,LAD,,HOU,W9-6,CG,4,3,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.278,.381,.500,.881,7,.16,0.022,0.72,LF
8,8,35,May 11,LAD,,HOU,L2-4,9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.263,.364,.474,.837,8,2.83,-0.064,-0.50,PH
9,9,36,May 12,LAD,@,SFG,W6-1,GS-8,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.304,.385,.522,.906,6,.29,-0.006,0.41,LF
10,10,37,May 13,LAD,@,SFG,L5-6,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,.269,.367,.462,.828,8,.80,-0.077,-0.94,LF
11,11,38,May 14,LAD,@,SFG,W6-3,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,.267,.353,.433,.786,7,1.02,-0.092,-1.14,LF
12,12,40.1,May 16,LAD,@,COL,L1-5,5-GF,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.250,.333,.406,.740,2,.57,-0.032,-0.46,PH LF
13,13,41,May 17,LAD,@,COL,W3-2,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.222,.300,.361,.661,6,1.30,-0.143,-1.35,LF
14,14,42,May 19,LAD,,LAA,W16-3,CG,6,5,4,5,0,0,1,3,0,0,0,0,0,1,0,0,0,0,.317,.370,.512,.882,7,.58,0.116,2.99,LF
15,15,43,May 20,LAD,,LAA,W8-4,CG,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.311,.360,.489,.849,6,.98,-0.039,0.38,LF
16,16,44,May 21,LAD,,LAA,W7-0,CG,4,4,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,.306,.352,.531,.882,7,.38,0.154,2.05,LF
17,17,45,May 22,LAD,,COL,W6-1,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.283,.328,.491,.818,7,1.28,-0.129,-2.28,LF
18,18,46,May 23,LAD,,COL,W8-1,CG,4,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.304,.355,.518,.873,7,.47,-0.014,0.53,LF
19,19,47,May 24,LAD,,COL,W7-1,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.304,.355,.518,.873,2,,,,LF
20,20,48,May 26,LAD,@,WSN,L4-10,8-8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.298,.349,.509,.858,6,.37,-0.010,-0.44,PH
21,21,49,May 27,LAD,@,WSN,W3-1,CG,4,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,.317,.373,.517,.890,6,1.05,-0.003,0.11,LF
22,22,50,May 28,LAD,@,WSN,L4-10,CG,4,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,.306,.380,.500,.880,7,.51,0.016,0.72,LF
23,23,51,May 29,LAD,@,ATL,W12-5,7-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.302,.375,.492,.867,9,.17,-0.004,-0.17,PH
24,24,52,May 30,LAD,@,ATL,W8-3,CG,5,4,1,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,.313,.390,.537,.927,6,1.18,0.435,2.67,LF
25,25,53,May 31,LAD,@,ATL,L3-9,CG,4,4,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,.324,.395,.577,.973,6,.22,0.039,0.91,LF
26,26,54,Jun 1,LAD,,PHI,W7-2,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.320,.388,.560,.948,7,.40,-0.044,-0.38,LF
27,27,55,Jun 2,LAD,,PHI,L6-8,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.304,.371,.532,.902,6,.98,-0.107,-1.13,LF
28,28,56,Jun 3,LAD,,PHI,W8-2,6-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.300,.367,.525,.892,9,.08,-0.002,-0.38,PH
29,29,57,Jun 4,LAD,,PHI,L4-6,7-8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.300,.374,.525,.899,9,1.83,0.041,0.21,PH
30,30,58,Jun 5,LAD,,NYM,L1-4,GS-8,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.289,.362,.506,.868,6,.62,-0.052,-0.54,LF
31,31,59,Jun 6,LAD,,NYM,W8-5,6-GF,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.294,.365,.506,.870,9,.26,0.006,0.22,PH LF
32,32,60,Jun 7,LAD,,NYM,L7-9,8-GF,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.302,.371,.523,.894,6,.80,0.075,1.10,PH LF
33,33,61,Jun 9,LAD,@,COL,W3-0,GS-8,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.307,.380,.523,.903,6,.59,0.037,0.56,LF
34,34,62,Jun 10,LAD,@,COL,L9-12,6-6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.303,.376,.517,.893,9,1.26,-0.034,-0.27,PH
35,35,63,Jun 11,LAD,@,COL,W6-5,GS-6,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.315,.385,.522,.906,6,.84,0.039,0.32,LF
36,36,64,Jun 13,LAD,@,SDP,L1-9,5-5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.312,.381,.516,.897,9,1.20,-0.033,-0.49,PH
37,37,65,Jun 14,LAD,@,SDP,L3-5,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.299,.367,.495,.862,6,1.71,-0.165,-1.11,LF
38,38,66,Jun 15,LAD,@,SDP,W7-3,GS-7,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.293,.366,.485,.851,6,1.22,-0.075,-0.61,LF
39,39,68.1,Jun 17,LAD,@,OAK,L4-5,CG(17,8,8,0,2,1,0,0,0,0,0,2,0,0,0,0,1,0,0,.290,.358,.477,.835,7,1.56,-0.128,-0.95,LF
40,40,69,Jun 18,LAD,@,OAK,L2-5,CG,4,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.297,.363,.477,.840,6,1.40,-0.047,-0.27,LF
41,41,70,Jun 20,LAD,,SEA,L4-9,6-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.295,.360,.473,.833,9,.60,-0.016,-0.12,PH
42,42,71,Jun 21,LAD,,SEA,L5-8,9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.292,.357,.469,.826,1,.56,-0.015,-0.18,PH
43,43,72,Jun 22,LAD,,SEA,W4-2,CG,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,.308,.369,.479,.848,6,.92,0.077,0.81,LF
44,44,73,Jun 23,LAD,,PIT,W10-4,5-6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.314,.374,.483,.857,9,.02,0.001,0.13,PH
45,45,74,Jun 24,LAD,,PIT,W7-0,CG,4,4,1,2,0,0,0,4,0,0,2,0,0,0,0,0,0,0,.320,.378,.484,.861,7,.68,0.083,1.08,LF
46,46,75,Jun 25,LAD,,PIT,W7-4,CG,4,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.388,.500,.888,5,1.32,0.137,1.75,LF
47,47,76,Jun 26,LAD,@,MIN,L2-8,CG,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.326,.378,.488,.866,6,.78,-0.065,-0.87,LF
48,48,77,Jun 27,LAD,@,MIN,L2-9,7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.323,.375,.485,.860,5,.03,-0.001,-0.25,LF
49,49,78,Jun 28,LAD,@,MIN,L3-6,9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.321,.372,.481,.853,7,.80,-0.021,-0.25,PH
50,50,79,Jun 30,LAD,@,LAA,W6-1,CG,4,4,1,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,.333,.383,.519,.901,6,.65,0.139,3.32,LF
51,51,80,Jul 1,LAD,@,LAA,L2-9,CG,4,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.338,.386,.518,.904,6,.56,-0.043,-1.04,LF
52,52,81,Jul 2,LAD,@,LAA,L0-4,CG,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,.329,.376,.503,.879,6,.54,-0.057,-0.90,LF
53,53,82,Jul 3,LAD,,ARI,W10-4,CG,5,5,1,4,2,0,0,2,0,0,1,0,0,0,0,0,0,0,.345,.389,.527,.916,6,.61,0.145,3.00,LF
54,54,83,Jul 4,LAD,,ARI,W11-3,CG,4,3,1,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,.344,.392,.536,.928,6,1.04,0.122,2.79,LF
